,date,nav
1932,07-08-2018,58.98340
1933,06-08-2018,58.79140
1934,03-08-2018,57.75940
1935,02-08-2018,57.21620
1936,01-08-2018,57.02160
1937,31-07-2018,56.61810
1938,30-07-2018,56.27370
1939,27-07-2018,55.85320
1940,26-07-2018,54.61710
1941,25-07-2018,54.39810
1942,24-07-2018,54.29350
1943,23-07-2018,53.49570
1944,20-07-2018,53.12790
1945,19-07-2018,53.06480
1946,18-07-2018,53.35840
1947,17-07-2018,53.92080
1948,16-07-2018,53.81820
1949,13-07-2018,54.73510
1950,12-07-2018,54.92570
1951,11-07-2018,55.01340
1952,10-07-2018,54.97680
1953,09-07-2018,54.86680
1954,06-07-2018,54.19960
1955,05-07-2018,53.97470
1956,04-07-2018,54.16200
1957,03-07-2018,53.97300
1958,02-07-2018,53.90290
1959,29-06-2018,54.06380
1960,28-06-2018,53.23720
1961,27-06-2018,53.70150
1962,26-06-2018,54.63160
1963,25-06-2018,55.00550
1964,22-06-2018,55.55480
1965,21-06-2018,55.58140
1966,20-06-2018,55.96440
1967,19-06-2018,56.05860
1968,18-06-2018,56.86800
1969,15-06-2018,57.06720
1970,14-06-2018,57.43870
1971,13-06-2018,57.25220
1972,12-06-2018,57.44040
1973,11-06-2018,57.39460
1974,08-06-2018,57.04480
1975,07-06-2018,57.00310
1976,06-06-2018,55.91000
1977,05-06-2018,55.14420
1978,04-06-2018,56.50650
1979,01-06-2018,57.87650
1980,31-05-2018,58.99500
1981,30-05-2018,59.63590
1982,29-05-2018,59.49560
1983,28-05-2018,59.79380
1984,25-05-2018,59.25500
1985,24-05-2018,59.29310
1986,23-05-2018,59.33980
1987,22-05-2018,59.79250
1988,21-05-2018,59.73260
1989,18-05-2018,60.83120
1990,17-05-2018,61.07490
1991,16-05-2018,60.67820
1992,15-05-2018,61.13010
1993,14-05-2018,61.13960
1994,11-05-2018,62.02210
1995,10-05-2018,62.18000
1996,09-05-2018,62.72550
1997,08-05-2018,62.34050
1998,07-05-2018,62.36200
1999,04-05-2018,61.55480
2000,03-05-2018,61.95660
2001,02-05-2018,62.41990
2002,30-04-2018,62.93230
2003,27-04-2018,63.09540
2004,26-04-2018,63.26410
2005,25-04-2018,62.51420
2006,24-04-2018,62.52410
2007,23-04-2018,62.33700
2008,20-04-2018,62.00670
2009,19-04-2018,62.03160
2010,18-04-2018,61.68120
2011,17-04-2018,61.82730
2012,16-04-2018,61.94470
2013,13-04-2018,61.58310
2014,12-04-2018,61.76480
2015,11-04-2018,61.61020
2016,10-04-2018,61.77810
2017,09-04-2018,61.55900
2018,06-04-2018,61.09850
2019,05-04-2018,60.59340
2020,04-04-2018,59.80790
2021,03-04-2018,60.36630
2022,02-04-2018,59.68970
2023,28-03-2018,58.09690
2024,27-03-2018,58.78480
2025,26-03-2018,58.34830
2026,23-03-2018,57.87920
2027,22-03-2018,58.38450
2028,21-03-2018,59.25810
2029,20-03-2018,59.09420
2030,19-03-2018,59.19310
2031,16-03-2018,60.17590
2032,15-03-2018,60.69640
2033,14-03-2018,60.38170
2034,13-03-2018,60.58530
2035,12-03-2018,59.99230
2036,09-03-2018,59.64270
2037,08-03-2018,59.61070
2038,07-03-2018,59.79240
2039,06-03-2018,60.76480
2040,05-03-2018,61.41790
2041,01-03-2018,62.21160
2042,28-02-2018,62.27740
2043,27-02-2018,62.48060
2044,26-02-2018,62.79880
2045,23-02-2018,62.21100
2046,22-02-2018,61.72890
2047,21-02-2018,61.84160
2048,20-02-2018,61.85500
2049,19-02-2018,61.70370
2050,16-02-2018,62.67230
2051,15-02-2018,63.68260
2052,14-02-2018,64.57070
2053,12-02-2018,64.47380
2054,09-02-2018,63.93510
2055,08-02-2018,63.70760
2056,07-02-2018,62.36000
2057,06-02-2018,61.06870
2058,05-02-2018,62.53910
2059,02-02-2018,62.51290
2060,01-02-2018,64.66040
2061,31-01-2018,64.87200
2062,30-01-2018,65.21160
2063,29-01-2018,65.46360
2064,25-01-2018,65.97430
2065,24-01-2018,66.45190
2066,23-01-2018,67.23810
2067,22-01-2018,67.67750
2068,19-01-2018,67.02540
2069,18-01-2018,66.46890
2070,17-01-2018,67.80710
2071,16-01-2018,67.64380
2072,15-01-2018,69.03920
2073,12-01-2018,68.84660
2074,11-01-2018,68.79270
2075,10-01-2018,68.68730
2076,09-01-2018,68.69750
2077,08-01-2018,69.06610
2078,05-01-2018,68.86840
2079,04-01-2018,67.80230
2080,03-01-2018,67.06270
2081,02-01-2018,65.59150
2082,01-01-2018,66.19530
2083,29-12-2017,66.15650
2084,28-12-2017,66.31830
2085,27-12-2017,66.04560
2086,26-12-2017,66.09610
2087,22-12-2017,66.20800
2088,21-12-2017,66.46990
2089,20-12-2017,65.87820
2090,19-12-2017,65.22960
2091,18-12-2017,63.86940
2092,15-12-2017,63.32380
2093,14-12-2017,62.78410
2094,13-12-2017,62.80650
2095,12-12-2017,63.38790
2096,11-12-2017,63.63180
2097,08-12-2017,62.84360
2098,07-12-2017,61.99160
2099,06-12-2017,61.46330
2100,05-12-2017,61.51050
2101,04-12-2017,61.31770
2102,01-12-2017,61.49890
2103,30-11-2017,61.95290
2104,29-11-2017,61.93300
2105,28-11-2017,61.83210
2106,27-11-2017,61.27620
2107,24-11-2017,61.08750
2108,23-11-2017,60.54080
2109,22-11-2017,60.06910
2110,21-11-2017,59.66670
2111,20-11-2017,59.20670
2112,17-11-2017,58.64860
2113,16-11-2017,58.08290
2114,15-11-2017,57.26890
2115,14-11-2017,57.90630
2116,13-11-2017,57.81860
2117,10-11-2017,57.78980
2118,09-11-2017,58.08040
2119,08-11-2017,57.23730
2120,07-11-2017,57.57580
2121,06-11-2017,57.86980
2122,03-11-2017,57.57920
2123,02-11-2017,56.68750
2124,01-11-2017,55.87530
2125,31-10-2017,55.41710
2126,30-10-2017,55.09440
2127,27-10-2017,54.52320
2128,26-10-2017,54.12880
2129,25-10-2017,53.98480
2130,24-10-2017,54.51460
2131,23-10-2017,54.34240
2132,18-10-2017,54.42440
2133,17-10-2017,54.53880
2134,16-10-2017,54.21140
2135,13-10-2017,54.17170
2136,12-10-2017,53.99710
2137,11-10-2017,53.67800
2138,10-10-2017,54.35800
2139,09-10-2017,53.97160
2140,06-10-2017,53.81250
2141,05-10-2017,53.44760
2142,04-10-2017,53.23950
2143,03-10-2017,52.32130
2144,29-09-2017,51.96100
2145,28-09-2017,51.23620
2146,27-09-2017,50.83200
2147,26-09-2017,51.67840
2148,25-09-2017,51.05010
2149,22-09-2017,51.59950
2150,21-09-2017,53.30410
2151,20-09-2017,53.36020
2152,19-09-2017,52.96860
2153,18-09-2017,52.38040
2154,15-09-2017,51.75180
2155,14-09-2017,51.31820
2156,13-09-2017,50.69650
2157,12-09-2017,51.08520
2158,11-09-2017,50.76960
2159,08-09-2017,50.54810
2160,07-09-2017,50.47900
2161,06-09-2017,50.29490
2162,05-09-2017,50.08830
2163,04-09-2017,49.58880
2164,01-09-2017,49.64480
2165,31-08-2017,49.14820
2166,30-08-2017,48.48610
2167,29-08-2017,48.13840
2168,28-08-2017,48.53920
2169,24-08-2017,48.24800
2170,23-08-2017,48.19170
2171,22-08-2017,47.91540
2172,21-08-2017,47.71790
2173,18-08-2017,48.38330
2174,17-08-2017,48.70340
2175,16-08-2017,48.32250
2176,14-08-2017,47.73700
2177,11-08-2017,46.93310
2178,10-08-2017,46.60040
2179,09-08-2017,47.65330
2180,08-08-2017,48.14000
2181,07-08-2017,48.57160
2182,04-08-2017,48.15070
2183,03-08-2017,48.03550
2184,02-08-2017,48.43400
2185,01-08-2017,48.81850
2186,31-07-2017,48.65370
2187,28-07-2017,48.58110
2188,27-07-2017,48.15890
2189,26-07-2017,48.46630
2190,25-07-2017,48.26630
2191,24-07-2017,48.24890
2192,21-07-2017,48.26290
2193,20-07-2017,48.43080
2194,19-07-2017,48.23220
2195,18-07-2017,47.94290
2196,17-07-2017,47.97000
2197,14-07-2017,47.79040
2198,13-07-2017,48.24030
2199,12-07-2017,47.98100
2200,11-07-2017,47.89990
2201,10-07-2017,47.75710
2202,07-07-2017,47.66890
2203,06-07-2017,47.60480
2204,05-07-2017,47.60570
2205,04-07-2017,47.30410
2206,03-07-2017,47.08640
2207,30-06-2017,46.34840
2208,29-06-2017,46.17690
2209,28-06-2017,45.71990
2210,27-06-2017,46.09490
2211,23-06-2017,46.41260
2212,22-06-2017,46.95420
2213,21-06-2017,46.80160
2214,20-06-2017,46.62470
2215,19-06-2017,46.49240
2216,16-06-2017,46.27990
2217,15-06-2017,46.12150
2218,14-06-2017,45.78990
2219,13-06-2017,45.76000
2220,12-06-2017,45.64260
2221,09-06-2017,45.39980
2222,08-06-2017,45.36660
2223,07-06-2017,45.22290
2224,06-06-2017,44.89320
2225,05-06-2017,45.12000
2226,02-06-2017,44.86930
2227,01-06-2017,44.59200
2228,31-05-2017,44.56770
2229,30-05-2017,44.21410
2230,29-05-2017,44.42950
2231,26-05-2017,44.85990
2232,25-05-2017,44.22570
2233,24-05-2017,43.34840
2234,23-05-2017,44.02490
2235,22-05-2017,44.86600
2236,19-05-2017,45.24310
2237,18-05-2017,45.58920
2238,17-05-2017,45.80480
2239,16-05-2017,45.68600
2240,15-05-2017,45.60240
2241,12-05-2017,45.11860
2242,11-05-2017,45.57280
2243,10-05-2017,45.83310
2244,09-05-2017,45.46960
2245,08-05-2017,45.25130
2246,05-05-2017,44.95030
2247,04-05-2017,45.06970
2248,03-05-2017,44.87410
2249,02-05-2017,44.87760
2250,28-04-2017,44.99680
2251,27-04-2017,44.96400
2252,26-04-2017,44.69340
2253,25-04-2017,45.29740
2254,24-04-2017,45.27120
2255,21-04-2017,44.99580
2256,20-04-2017,45.00120
2257,19-04-2017,44.60320
2258,18-04-2017,44.56120
2259,17-04-2017,44.96190
2260,13-04-2017,44.78000
2261,12-04-2017,44.84620
2262,11-04-2017,45.01130
2263,10-04-2017,44.70750
2264,07-04-2017,44.34250
2265,06-04-2017,44.69780
2266,05-04-2017,44.59420
2267,03-04-2017,43.28630
2268,31-03-2017,42.78840
2269,30-03-2017,42.69100
2270,29-03-2017,42.35730
2271,28-03-2017,42.34970
2272,27-03-2017,42.26590
2273,24-03-2017,42.22840
2274,23-03-2017,42.17190
2275,22-03-2017,42.00260
2276,21-03-2017,42.14560
2277,20-03-2017,42.24000
2278,17-03-2017,41.97770
2279,16-03-2017,41.81890
2280,15-03-2017,41.30270
2281,14-03-2017,41.30400
2282,10-03-2017,40.98160
2283,09-03-2017,41.07320
2284,08-03-2017,41.00060
2285,07-03-2017,41.07030
2286,06-03-2017,40.96560
2287,03-03-2017,40.94170
2288,02-03-2017,40.77130
2289,01-03-2017,41.24220
2290,28-02-2017,40.90080
2291,27-02-2017,40.76850
2292,23-02-2017,41.03000
2293,22-02-2017,40.99460
2294,21-02-2017,41.22540
2295,20-02-2017,41.12510
2296,17-02-2017,40.83730
2297,16-02-2017,40.82380
2298,15-02-2017,40.36280
2299,14-02-2017,41.09170
2300,13-02-2017,41.26570
2301,10-02-2017,41.29940
2302,09-02-2017,40.99090
2303,08-02-2017,40.95860
2304,07-02-2017,40.92430
2305,06-02-2017,40.72070
2306,03-02-2017,40.32050
2307,02-02-2017,39.61380
2308,01-02-2017,39.53250
2309,31-01-2017,39.18620
2310,30-01-2017,39.31440
2311,27-01-2017,39.57650
2312,25-01-2017,39.31390
2313,24-01-2017,39.19810
2314,23-01-2017,38.76860
2315,20-01-2017,38.61060
2316,19-01-2017,38.97910
2317,18-01-2017,38.85080
2318,17-01-2017,38.55110
2319,16-01-2017,38.37450
2320,13-01-2017,38.18450
2321,12-01-2017,38.13370
2322,11-01-2017,38.25580
2323,10-01-2017,38.01790
2324,09-01-2017,37.84710
2325,06-01-2017,37.65880
2326,05-01-2017,37.60910
2327,04-01-2017,37.35590
2328,03-01-2017,37.28040
2329,02-01-2017,36.94500
2330,30-12-2016,36.66310
2331,29-12-2016,36.32820
2332,28-12-2016,36.09550
2333,27-12-2016,35.89870
2334,26-12-2016,35.60340
2335,23-12-2016,36.22550
2336,22-12-2016,36.15260
2337,21-12-2016,36.53840
2338,20-12-2016,36.54500
2339,19-12-2016,36.94500
2340,16-12-2016,37.12710
2341,15-12-2016,37.15060
2342,14-12-2016,37.29210
2343,13-12-2016,37.64780
2344,12-12-2016,37.47650
2345,09-12-2016,37.71440
2346,08-12-2016,37.68930
2347,07-12-2016,37.38370
2348,06-12-2016,37.47780
2349,05-12-2016,37.59930
2350,02-12-2016,37.62410
2351,01-12-2016,38.17150
2352,30-11-2016,38.21320
2353,29-11-2016,37.94660
2354,28-11-2016,37.78400
2355,25-11-2016,37.30750
2356,24-11-2016,36.82740
2357,23-11-2016,36.69640
2358,22-11-2016,36.34540
2359,21-11-2016,36.01610
2360,18-11-2016,37.44440
2361,17-11-2016,37.07900
2362,16-11-2016,37.26730
2363,15-11-2016,37.28160
2364,11-11-2016,39.22860
2365,10-11-2016,40.37200
2366,09-11-2016,39.71840
2367,08-11-2016,40.29730
2368,07-11-2016,40.31430
2369,04-11-2016,39.80440
2370,03-11-2016,40.58510
2371,02-11-2016,41.03400
2372,01-11-2016,41.65750
2373,28-10-2016,41.05640
2374,27-10-2016,40.58800
2375,26-10-2016,40.50440
2376,25-10-2016,40.67860
2377,24-10-2016,40.49930
2378,21-10-2016,40.09490
2379,20-10-2016,40.27850
2380,19-10-2016,40.22990
2381,18-10-2016,40.00620
2382,17-10-2016,39.67230
2383,14-10-2016,39.97260
2384,13-10-2016,39.70370
2385,10-10-2016,40.47110
2386,07-10-2016,40.22230
2387,06-10-2016,39.84510
2388,05-10-2016,39.99870
2389,04-10-2016,39.63240
2390,03-10-2016,39.42620
2391,30-09-2016,38.66340
2392,29-09-2016,37.64570
2393,28-09-2016,38.86450
2394,27-09-2016,38.65360
2395,26-09-2016,38.55120
2396,23-09-2016,38.63350
2397,22-09-2016,38.49940
2398,21-09-2016,37.88950
2399,20-09-2016,37.89950
2400,19-09-2016,37.73170
2401,16-09-2016,37.54740
2402,15-09-2016,37.56550
2403,14-09-2016,37.46950
2404,12-09-2016,37.13230
2405,09-09-2016,37.88890
2406,08-09-2016,38.00720
2407,07-09-2016,37.77650
2408,06-09-2016,37.97130
2409,02-09-2016,37.72610
2410,01-09-2016,37.54700
2411,31-08-2016,37.96730
2412,30-08-2016,37.82320
2413,29-08-2016,37.33380
2414,26-08-2016,37.14500
2415,25-08-2016,37.14650
2416,24-08-2016,37.06850
2417,23-08-2016,36.81340
2418,22-08-2016,36.75810
2419,19-08-2016,36.76100
2420,18-08-2016,36.69790
2421,17-08-2016,36.30470
2422,16-08-2016,35.99080
2423,12-08-2016,36.01470
2424,11-08-2016,35.92880
2425,10-08-2016,35.93900
2426,09-08-2016,36.30940
2427,08-08-2016,36.53980
2428,05-08-2016,36.46690
2429,04-08-2016,36.16890
2430,03-08-2016,35.96560
2431,02-08-2016,36.38760
2432,01-08-2016,36.50240
2433,29-07-2016,36.88360
2434,28-07-2016,36.72190
2435,27-07-2016,36.47120
2436,26-07-2016,36.73470
2437,25-07-2016,36.97690
2438,22-07-2016,36.64330
2439,21-07-2016,36.51930
2440,20-07-2016,36.50050
2441,19-07-2016,36.12720
2442,18-07-2016,36.30780
2443,15-07-2016,36.38210
2444,14-07-2016,36.36870
2445,13-07-2016,35.81120
2446,12-07-2016,35.76950
2447,11-07-2016,35.88590
2448,08-07-2016,35.74700
2449,07-07-2016,35.69730
2450,05-07-2016,35.55320
2451,04-07-2016,35.52480
2452,01-07-2016,35.39090
2453,30-06-2016,35.25510
2454,29-06-2016,35.10040
2455,28-06-2016,34.57030
2456,27-06-2016,34.23310
2457,24-06-2016,33.90070
2458,23-06-2016,34.20010
2459,22-06-2016,34.25840
2460,21-06-2016,34.23680
2461,20-06-2016,34.28230
2462,17-06-2016,34.40500
2463,16-06-2016,34.26000
2464,15-06-2016,34.38490
2465,14-06-2016,34.08450
2466,13-06-2016,34.12570
2467,10-06-2016,34.34500
2468,09-06-2016,34.24080
2469,08-06-2016,34.53340
2470,07-06-2016,34.45470
2471,06-06-2016,34.05590
2472,03-06-2016,33.86520
2473,02-06-2016,33.95350
2474,01-06-2016,33.79300
2475,31-05-2016,33.76830
2476,30-05-2016,33.84230
2477,27-05-2016,33.72370
2478,26-05-2016,33.55440
2479,25-05-2016,33.60570
2480,24-05-2016,33.41600
2481,23-05-2016,33.65830
2482,20-05-2016,33.61610
2483,19-05-2016,33.83550
2484,18-05-2016,34.31940
2485,17-05-2016,34.26820
2486,16-05-2016,34.21400
2487,13-05-2016,34.28190
2488,12-05-2016,34.33400
2489,11-05-2016,33.95020
2490,10-05-2016,33.86020
2491,09-05-2016,34.05720
2492,06-05-2016,33.87690
2493,05-05-2016,33.99390
2494,04-05-2016,33.72260
2495,03-05-2016,34.03060
2496,02-05-2016,34.04950
2497,29-04-2016,34.13480
2498,28-04-2016,34.10160
2499,27-04-2016,34.34370
2500,26-04-2016,34.14530
2501,25-04-2016,33.96290
2502,22-04-2016,34.00100
2503,21-04-2016,34.16770
2504,20-04-2016,34.27250
2505,18-04-2016,34.19220
2506,13-04-2016,33.76930
2507,12-04-2016,33.51200
2508,11-04-2016,33.38750
2509,08-04-2016,33.06500
2510,07-04-2016,33.01940
2511,06-04-2016,33.23170
2512,05-04-2016,32.92950
2513,04-04-2016,33.11200
2514,01-04-2016,32.60990
2515,31-03-2016,32.36140
2516,30-03-2016,32.31320
2517,29-03-2016,31.94450
2518,28-03-2016,31.87590
2519,23-03-2016,32.21920
2520,22-03-2016,31.86820
2521,21-03-2016,31.98990
2522,18-03-2016,31.55040
2523,17-03-2016,31.33090
2524,16-03-2016,31.24450
2525,15-03-2016,31.17580
2526,14-03-2016,31.33640
2527,11-03-2016,31.08850
2528,10-03-2016,31.07790
2529,09-03-2016,31.09970
2530,08-03-2016,31.05750
2531,04-03-2016,31.11400
2532,03-03-2016,31.10970
2533,02-03-2016,30.96070
2534,01-03-2016,30.52870
2535,29-02-2016,29.76350
2536,26-02-2016,29.94060
2537,25-02-2016,30.24000
2538,24-02-2016,30.26500
2539,23-02-2016,30.68360
2540,22-02-2016,31.01600
2541,19-02-2016,31.10020
2542,18-02-2016,31.07550
2543,17-02-2016,30.70270
2544,16-02-2016,30.42160
2545,15-02-2016,31.05170
2546,12-02-2016,30.17160
2547,11-02-2016,30.48320
2548,10-02-2016,31.64890
2549,09-02-2016,32.05790
2550,08-02-2016,32.14410
2551,05-02-2016,32.18700
2552,04-02-2016,32.01130
2553,03-02-2016,32.15050
2554,02-02-2016,32.57900
2555,01-02-2016,32.68270
2556,29-01-2016,32.50660
2557,28-01-2016,32.38490
2558,27-01-2016,32.37670
2559,25-01-2016,32.34290
2560,22-01-2016,32.17950
2561,21-01-2016,31.41280
2562,20-01-2016,31.36990
2563,19-01-2016,31.94170
2564,18-01-2016,31.67020
2565,15-01-2016,32.83790
2566,14-01-2016,33.63420
2567,13-01-2016,33.91980
2568,12-01-2016,34.51430
2569,11-01-2016,35.11810
2570,08-01-2016,35.15480
2571,07-01-2016,34.60330
2572,06-01-2016,35.57220
2573,05-01-2016,35.95440
2574,04-01-2016,35.74240
2575,01-01-2016,36.03910
2576,31-12-2015,35.71920
2577,30-12-2015,35.41890
2578,29-12-2015,35.12310
2579,28-12-2015,34.96750
2580,24-12-2015,34.69240
2581,23-12-2015,34.46280
2582,22-12-2015,34.21950
2583,21-12-2015,34.16700
2584,18-12-2015,33.93210
2585,17-12-2015,34.04630
2586,16-12-2015,33.39130
2587,15-12-2015,33.39620
2588,14-12-2015,33.09790
2589,11-12-2015,33.06820
2590,10-12-2015,33.24740
2591,09-12-2015,32.87100
2592,08-12-2015,33.29440
2593,07-12-2015,33.66030
2594,04-12-2015,33.69400
2595,03-12-2015,33.79750
2596,02-12-2015,33.83270
2597,01-12-2015,33.51860
2598,30-11-2015,33.51970
2599,27-11-2015,33.55680
2600,26-11-2015,33.42750
2601,24-11-2015,33.49780
2602,23-11-2015,33.63070
2603,20-11-2015,33.48420
2604,19-11-2015,33.26480
2605,18-11-2015,32.78620
2606,17-11-2015,33.14200
2607,16-11-2015,32.83990
2608,13-11-2015,32.89940
2609,10-11-2015,32.87830
2610,09-11-2015,33.08260
2611,06-11-2015,32.68370
2612,05-11-2015,32.93800
2613,04-11-2015,33.26050
2614,03-11-2015,33.32800
2615,02-11-2015,32.94900
2616,30-10-2015,33.18140
2617,29-10-2015,33.23730
2618,28-10-2015,33.33720
2619,27-10-2015,33.40530
2620,26-10-2015,33.26410
2621,23-10-2015,33.52740
2622,21-10-2015,33.62670
2623,20-10-2015,33.56050
2624,19-10-2015,33.31660
2625,16-10-2015,33.10720
2626,15-10-2015,33.07440
2627,14-10-2015,32.85100
2628,13-10-2015,32.83690
2629,12-10-2015,32.77410
2630,09-10-2015,32.85090
2631,08-10-2015,32.78700
2632,07-10-2015,32.64580
2633,06-10-2015,32.49710
2634,05-10-2015,32.48910
2635,01-10-2015,32.03030
2636,30-09-2015,31.94490
2637,29-09-2015,31.55250
2638,28-09-2015,31.61270
2639,24-09-2015,31.60040
2640,23-09-2015,31.69560
2641,22-09-2015,31.60140
2642,21-09-2015,31.87950
2643,18-09-2015,31.74350
2644,16-09-2015,31.41220
2645,15-09-2015,31.51740
2646,14-09-2015,31.63800
2647,11-09-2015,31.37470
2648,10-09-2015,31.24590
2649,09-09-2015,31.16850
2650,08-09-2015,30.80880
2651,07-09-2015,30.88240
2652,04-09-2015,31.27910
2653,03-09-2015,31.55720
2654,02-09-2015,31.35710
2655,01-09-2015,31.40280
2656,31-08-2015,31.97570
2657,28-08-2015,32.07680
2658,27-08-2015,32.19930
2659,26-08-2015,31.24560
2660,25-08-2015,31.18130
2661,24-08-2015,31.24260
2662,21-08-2015,33.13770
2663,20-08-2015,33.22210
2664,19-08-2015,33.85430
2665,18-08-2015,33.63830
2666,17-08-2015,33.32630
2667,14-08-2015,33.15470
2668,13-08-2015,32.69310
2669,12-08-2015,32.79840
2670,11-08-2015,33.32910
2671,10-08-2015,33.75750
2672,07-08-2015,33.73080
2673,06-08-2015,33.72450
2674,05-08-2015,34.11800
2675,04-08-2015,34.13170
2676,03-08-2015,33.88400
2677,31-07-2015,33.68610
2678,30-07-2015,33.20220
2679,29-07-2015,33.13650
2680,28-07-2015,33.03270
2681,27-07-2015,33.16250
2682,24-07-2015,33.19760
2683,23-07-2015,33.51740
2684,22-07-2015,33.19680
2685,21-07-2015,33.02640
2686,20-07-2015,33.52030
2687,17-07-2015,33.37240
2688,16-07-2015,33.35700
2689,15-07-2015,33.00810
2690,14-07-2015,32.77850
2691,13-07-2015,32.90100
2692,10-07-2015,32.84670
2693,09-07-2015,32.73450
2694,08-07-2015,32.70310
2695,07-07-2015,32.87750
2696,06-07-2015,32.45650
2697,03-07-2015,31.77340
2698,02-07-2015,31.55810
2699,01-07-2015,31.45030
2700,30-06-2015,31.14560
2701,29-06-2015,30.64790
2702,26-06-2015,31.02940
2703,25-06-2015,31.06070
2704,24-06-2015,30.99980
2705,23-06-2015,30.89370
2706,22-06-2015,30.74910
2707,19-06-2015,30.57010
2708,18-06-2015,30.46890
2709,17-06-2015,30.02020
2710,16-06-2015,29.49700
2711,15-06-2015,29.50410
2712,12-06-2015,29.27460
2713,11-06-2015,29.19220
2714,10-06-2015,29.62280
2715,09-06-2015,29.20030
2716,08-06-2015,29.39790
2717,05-06-2015,29.70330
2718,04-06-2015,29.44090
2719,03-06-2015,29.53730
2720,02-06-2015,29.88510
2721,01-06-2015,30.30290
2722,29-05-2015,30.52610
2723,28-05-2015,30.35660
2724,27-05-2015,30.34060
2725,26-05-2015,30.54930
2726,25-05-2015,30.68100
2727,22-05-2015,30.89540
2728,21-05-2015,30.87160
2729,20-05-2015,30.92950
2730,19-05-2015,31.00880
2731,18-05-2015,31.15860
2732,15-05-2015,31.09650
2733,14-05-2015,30.54630
2734,13-05-2015,30.45110
2735,12-05-2015,30.18220
2736,11-05-2015,30.64520
2737,08-05-2015,29.88400
2738,07-05-2015,29.44680
2739,06-05-2015,30.03120
2740,05-05-2015,30.69320
2741,04-05-2015,30.60680
2742,30-04-2015,30.15250
2743,29-04-2015,30.15210
2744,28-04-2015,29.75290
2745,27-04-2015,29.67400
2746,24-04-2015,30.24160
2747,23-04-2015,30.96620
2748,22-04-2015,31.04680
2749,21-04-2015,31.02670
2750,20-04-2015,31.07960
2751,17-04-2015,31.79800
2752,16-04-2015,31.91680
2753,15-04-2015,31.87260
2754,13-04-2015,31.73640
2755,10-04-2015,31.32920
2756,09-04-2015,31.24330
2757,08-04-2015,30.81060
2758,07-04-2015,30.29530
2759,06-04-2015,30.15840
2760,01-04-2015,29.79490
2761,31-03-2015,29.33470
2762,30-03-2015,29.26270
2763,27-03-2015,28.54730
2764,26-03-2015,28.42670
2765,25-03-2015,28.83660
2766,24-03-2015,28.82950
2767,23-03-2015,28.91100
2768,20-03-2015,29.39200
2769,19-03-2015,29.81920
2770,18-03-2015,30.01430
2771,17-03-2015,30.05790
2772,16-03-2015,30.17900
2773,13-03-2015,30.25990
2774,12-03-2015,30.68600
2775,11-03-2015,30.43750
2776,10-03-2015,30.37250
2777,09-03-2015,30.43170
2778,05-03-2015,30.64280
2779,04-03-2015,30.63490
2780,03-03-2015,30.80450
2781,02-03-2015,30.52160
2782,27-02-2015,30.22620
2783,26-02-2015,29.95070
2784,25-02-2015,30.10890
2785,24-02-2015,30.21750
2786,23-02-2015,30.32220
2787,20-02-2015,30.68690
2788,19-02-2015,30.61780
2789,18-02-2015,30.68680
2790,16-02-2015,30.53440
2791,13-02-2015,30.28440
2792,12-02-2015,30.26110
2793,11-02-2015,29.90830
2794,10-02-2015,29.57820
2795,09-02-2015,29.39700
2796,06-02-2015,29.73770
2797,05-02-2015,30.26140
2798,04-02-2015,30.67310
2799,03-02-2015,30.77450
2800,02-02-2015,30.61450
2801,30-01-2015,30.59360
2802,29-01-2015,30.74970
2803,28-01-2015,30.78980
2804,27-01-2015,30.57240
2805,23-01-2015,30.49270
2806,22-01-2015,30.71230
2807,21-01-2015,30.71400
2808,20-01-2015,30.81840
2809,19-01-2015,30.51720
2810,16-01-2015,29.72930
2811,15-01-2015,29.69910
2812,14-01-2015,29.50280
2813,13-01-2015,29.43880
2814,12-01-2015,29.47130
2815,09-01-2015,29.28340
2816,08-01-2015,29.23250
2817,07-01-2015,28.73450
2818,06-01-2015,28.56600
2819,05-01-2015,29.30310
2820,02-01-2015,29.42530
2821,01-01-2015,29.36710
2822,31-12-2014,29.20840
2823,30-12-2014,28.58760
2824,29-12-2014,28.11630
2825,26-12-2014,27.53860
2826,24-12-2014,27.46950
2827,23-12-2014,27.42620
2828,22-12-2014,27.43900
2829,19-12-2014,27.15560
2830,18-12-2014,27.08530
2831,17-12-2014,26.29360
2832,16-12-2014,26.79100
2833,15-12-2014,27.35270
2834,12-12-2014,27.44340
2835,11-12-2014,27.73900
2836,10-12-2014,27.29010
2837,09-12-2014,27.02660
2838,08-12-2014,27.51530
2839,05-12-2014,27.33590
2840,04-12-2014,27.34200
2841,03-12-2014,27.06970
2842,02-12-2014,26.59280
2843,01-12-2014,26.20930
2844,28-11-2014,26.24020
2845,27-11-2014,26.02160
2846,26-11-2014,25.66180
2847,25-11-2014,25.39110
2848,24-11-2014,25.89600
2849,21-11-2014,25.98910
2850,20-11-2014,25.89230
2851,19-11-2014,26.06410
2852,18-11-2014,26.00280
2853,17-11-2014,25.74000
2854,14-11-2014,25.46940
2855,13-11-2014,25.37320
2856,12-11-2014,25.22550
2857,11-11-2014,24.92000
2858,10-11-2014,24.70950
2859,07-11-2014,24.56700
2860,05-11-2014,24.65930
2861,03-11-2014,24.56470
2862,31-10-2014,24.30310
2863,30-10-2014,24.22670
